,text,AG
3535, actualidad o acoso y provocación como vulgares pandilleros a que familia vais a acosar mañana carroñeros de mierda ,0
3536, jajaja picado de que si tu eres la zorra que vive pendiente de herrera comenzaste el año acordandote de el,1
3537,hay que ser miserable para querer ganar visitas enseñando el cuerpo de un chaval que se ha suicidado valiente hijo de puta,0
3538,cuscusera acero inoxidable precio enlacehttpstcocgyawcify httpstcorefyeyerls,0
3539, perra ella tu eres una reyna ,1
3540, estoy hasta la polla que para la prensa hasta cuando se nos caga en la cara nos está dando una lección de humildad y saber estar y  si algún día ahí una manifestación por algo importante de verdad sanidad educación o derechos laborales espero que no vaya,0
3541,puerto de almería  € grabado del puerto de almería a primeros del siglo xx técnica de aguafuerte impreso en papel súper alfa medidas papel cm x cm plancha cm x cm httpstcognrftxdka,0
3542,el video de faby enseñandole a abrir un champagne a agos jajajajajajajajajaja la puta madre que buen videoo,0
3543,esa lógica confusa donde tu habla extranjera derrite mi mexicana vida de no saber qué dices  pero si voy espero no me contagien o igual me pinto los chinos de güero es sarcasmo,1
3544,fui a recoger comida a nombre de mi papá y no estaba ni a nombre de  carlos ricardo güero sosa carlitos carlillos ni nada porqué obviamente estaba al nombre de chucky ,0
3545, te lo tenías guardado a kevin  zorra callada,0
3546,nada más vulgar y de mala educación entrar a mi casa y gritarme sin saber de que me habla te mereces el infierno perra,1
3547,polonia tiene que recibir refugiados musulmanes pero los países árabes no admiten ni uno solo maquiavélico httpstcoprgkdnejq,1
3548,no será tan rápido cifras de inmigración buscando pega recién aparecen httpstcohvsypylhav,0
3549, que puta novia tu eres mi novia,0
3550, y le puso la polla en la cara al camp nou en el supercopa,0
3551, callate puta,1
3552, jajajajajajajaja hijo de tu preciosa madre ya callate la perra boca,0
3553,ahí esta mi hermosa perra enseñando el culo a todos httpstcoxmpojseqmi,0
3554,mexicanos durante el mundial pedimos disculpas no todos somos así esos son pendejos que ponen en mal a méxico also mexicanos pinches sudacas y cetrocacas nos la pelan a nuestra gran nación nuestra gastronomía es la mejor,1
3555,en un país donde  mujeres son agredidas sexualmente cada hora banalizar las formas de acoso sexual resulta inac… httpstcowaysmndvq,0
3556,como puta madre me emperran esas putas de instagram que con  followers y por enseñar el culo se autoproclaman figuras públicas pinches perras sin amor las odio putas pendejas,1
3557, te equivocas significa svete ea mfregar ela ncocina,0
3558, hija de puta chik piña te merecias pero no me dabas lastima del pedo que tenías jajaja,1
3559,vídeo los  segundos más brillantes que resume todo el conflicto árabe israelí httpstcotrbgpfwhjm,0
3560,arabe remix ya te siento,0
3561, tu novia es bien puta pero te lo digo en buen pedo ,1
3562,como no no no puede ser que carajo no merecia eso que hijo de puta' la reaccion de mi tia con >>>las series mi hermano con >>>sus videojuegos y yo con >>>los libros diferent place same feeling,0
3563, pero qué dices de hatear si no tienes ni puta idea cállate,0
3564, cállate pedazo de hijo de puta lacras como me gustaría encontrarte sorete mal cagado esta noche te busco por américa bancatela cagon,0
3565,marina hablando gabacho con los gabachos mi tipo de contenido,0
3566, cállate viejo ctm escoria de la política,0
3567, tu si puta tu eres diferente felícita navidad año nuevo y reyes wey ya no te dejas ver,0
3568,que odio cuando estoy hablando con una persona y hay otra metiendo bocadillo pero callate la puta madre,0
3569,al hijo de puta que hizo el video de havana con el gallo te mereces todo en serio,0
3570,que bueno que no fui güerita si prieta soy mamona no quiero ni imaginarme güera jajjajaa,0
3571,salvamento marítimo y el servicio marítimo de la guardia civil rescatan a  inmigrantes que viajaban a bordo de siete pateras  httpstcohissmvbqcb httpstcosuxipbtq,0
3572,te voy a enseñar lo que es una perra perra,1
3573,looouuuu sos un amor la puta madre vos también te mereces el mundo httpstcohljoqpize,0
3574,voy a enseñarle a mi perra a hacer esto para que me las sujete httpstcomuhtimyru,0
3575, yo ya a la mínima me pido médica para todo cansada de tanto imbécil que como este dice que hace mucho mucho para su privilegio,0
3576,me fascina este tipo de discursos por parte de inmigrantes sobre la inmigración ay casi lo olvido cuando tienes pasta eres un expat httpstcogdxwfvpmw,0
3577,eloy se durmió con la canción árabe de papichamp y ecko ke mierda,0
3578,es bien naco decirle gabacho a los yunaites,0
3579,puta que le gusta provocar al csm de kkkast,0
3580,bueno debo admitir que en eso los mexicanos sudacas dirán estos hemos aprendido muy bien de los españoles lo primero es decir yo no soy racista yo no soy de derecha yo no soy fascista con todo respeto httpstcokhzzwdd,0
3581, busca en httpstcolhkicz pagina muy guarra talvez ahí,0
3582, y coño también asi que imagínate prencas del coño y comemelas ,0
3583, tú eres un niñ que no sabe nada de la vida cuando te toque pasar hambre me voy a reír en tu puta cara,0
3584, ciudad de  inmigrantes ilegales  y en el raval magrebíes atacan a un filipino en ese barrio desaparecida y sin dar la cara httpstcopszcnizccl,1
3585,pegarte en la cara con un sartén > ver friends httpstcohgnuvgc,0
3586,sólo faltaba eso campos de refugiados en españa que sigue el ébola malaria puto psoe httpstconhbvpykqf,1
3587, finaliza el plazo dado por las autoridades para que los extranjeros indocumentados se inscribieran para ser favorecidos por el plan de regulación de extranjeros según lo dispuso el decreto ,0
3588, a la gilada ni cabida callate zorra si vos estas re movida ,1
3589, cállate perra,1
3590,nuestro secretario provincial a la salida de  se ha presentado denuncia por los hechos de la valla fronteriza de ceuta donde se agredió indiscriminadamente a agentes de la guardia civil httpstcoudakgqdjs,0
3591, cállate vos wacha trola deja de confundir las hormonas puta,1
3592,otro gol que se come el sudaca ese y carlos felipe triunfando en el trabucleti,1
3593, no es nada y también mi verga estará dentro de ti atravesando tu útero  tu eres la zorra y el saco de semen preferido de todos me encantaría masacrarla sin ningún límite que bonita perra eres httpstcosievevy,1
3594, creo que te lo he explicado antesla zorra es más cuestión de actitud que de enseñar nada y tampoco a cualquiera,0
3595,por favor puedes mandar algún ejemplar a los actuales refugiados de guerra que no quieres dar cobijo httpstcomyqvtktm,0
3596, cállate pinche puta si no vas hablar nada bueno mejor no hables,1
3597, cállate perra me contestas a las  de la noche,1
3598,lo que hace nicolás maduro no es acoso es violación y no se lo hace sólo a la oposición se lo hace a todos en venezuela httpstcozeynbctq,0
3599,los estupidos árabes de la universidad httpstcoqhxbvsrmmx,1
3600,dela polvera sos loas hijo se puta mereces lo peor enano h de puta fracasado hace  q no festejas puto te colgas de esa copita gil come verga,0
3601,por las mujeres tienen cuatro neuronas una para cada fogon,0
3602,la mezquita del siglo xxi en abu dabi httpstcotuwnppkawy,0
3603, cuando los inmigrantes subsaharianos cruzan montes llanuras y desierto sufren toda clase de vejacionesleyes terrestres en la marson rescatados y tratados como personas humanasley de la mar ¡estoy orgulloso de ser marino,0
3604,cuando te dicen que tu mujer es una perra httpstcodugyovkqm,1
3605,dizque que no vaya a llegar un hijueputa al final porque te pego en la cara y no volvés a saber de mí jajajajajaj el drama,0
3606,la concha de sus madres loco aguante fede y laurita programa del orto la puta auw te pario merecían ganar forros del orto los odio no los vuelvo a mirar nunca más en mi vida no puede ser que sean tan giles programa más arreglado que no se aguante laurita fernández loco,0
3607, cállate maldita perra,1
3608, años de secundario y no me enseñaron a encarar y a chamullar a un wacho la puta madre pedro de mierda y,0
3609,esto es sacarse la polla y lo demás son tonterías enhorabuena httpstcookmwlbwd,0
3610,enamorada de arabe siempre rompiendola ,0
3611,vuélvete una perra con quien lo merezcas httpstcotxrscyqyq,0
3612,nadie puede ser la madre áfrica tú sigues el ritmo que ella te va a dar necesito una sonrisa que puedas amar haz que desaparezca el sufrimiento de mil más jain  makeba httpstcovqrqj ,0
3613, me parece que sería bueno hacerte eso y más tu eres más caliente que esa puta,0
3614,las aceras son para el tránsito de personas no para que gente sin papeles venda falsificaciones de manera ilegal bajo el paraguas del ayuntamiento httpstcofopilmcwv,0
3615,bien joder una puta alegría te lo mereces pequeña ,0
3616, “hijos de la gran puta salgan enseñando la purrunga ustedes” exclamó la bella y muy inteligente “máster” ,0
3617,comemela toda vía httpstcopcltyxa,0
3618,a esto me refiero cuando el discurso de la ignorancia está por sobre la empatía por el sufrimiento ajeno todo lo relativizan y como no les afecta no les importa quiero un país donde este tipo de personas sean los menos httpstcogcufgwbe,0
3619, que guarra búscate ya un mozo,1
3620, presentar a las firmantes del manifiesto como defensoras de la violación y el acoso es como poco exagerado yo creo que malintencionado,0
3621, se merecían  balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros,0
3622,me acaban de enseñar un examen de anatomía de otra universidad no dire cuál es una puta broma jaja,0
3623,puto sudaca de mierda  httpstcofwfrovnuhk,1
3624, hay vieja loca rana platanera zorra de medio pelo cállate que así te ves mas bonita,1
3625,la policía asegura que los niños apenas tenían agua ropa y comida parecían refugiados de países del tercer mundo httpstcowgjggsp,0
3626,acostumbremonos a esto será muy normal aunque yo pido su no nos acostumbremonos y actuemos los irregulares fuera del país no por racismo sino por justicia su nombre lo dice irregulares o sin papeles no pueden estar httpstcohknixgxjk,1
3627, jajaja que hija de puta canto hermoso callate,1
3628, cállate zorra,1
3629, lo de mandar fotos de la polla es para provocar lástimajajaja,0
3630,obviamente no iba a desvelar la nacionalidad de los  moromierdas que han abusado en tudela de una niña,0
3631,el fondo de arabe ya httpstcohqjffymu,0
3632, que perra eres ni un perro se porta como tu no mereces ser mujer el pais te repudia y te pasará la factura,1
3633,menuda puta mierdaotra vez ha vuelto a ganar cepeda cuando no se lo merecía ,0
3634,cuando se llega a esotraen inmigrantesque tienen muchos hijosse soban las manos por mano de obrarecursos para pensiones y antes que se den cuenta nativos son minoría y cambiaran leyesrazacreencias y costumbresserán extranjeros en sus países httpstcokemqbrvym,1
3635,cepeda que te calles hostia puta que es que no puedo mas contigo,0
3636,ya está arriba de una mesa moviéndose bcs no conoce la vergüenza coyote ugly nivel dios  órale güera sube httpstcoewguvbcmc,0
3637,puta este perro no te odia  es machista y bastanteo machirulo curioso  tu eres tuya y ningún machito te tiene que poner la zarpa encima httpstcofhhafwnw,0
3638,pobre no casa un fulbo y el resto ni puta idea de ingles mi deber como ciudadana es enseñarle palabras como culia y ocote,0
3639,relaja la polla que nadie se merece a semejante imbecil como tú no te preocupes que nadie se va a acercar a un idiota integral httpstcoyawautj,0
3640,baby yo se que tu eres bien puta yo lo se hace toas las poses la puse en  pero nunca la bese ,1
3641,oye pues el próximo día que salgas a cenar en coche si te pilla un grupo de indocumentados y te acosa te parecerá cojonudo httpstcoatkpoubd,1
3642,iba a decir toma la zorra manipuladora asquerosa se merecía morir por repugnante pero entonces me he acordado de que es la madre de allison y de que se va a liar la de la hostia entre allison y scott,1
