,Category,text
5587,0,chingada madre que soy pasivo 
5588,0,si quieres hasta me puedes dejar tu numero de contacto para que te avise cuando me dejes de valer tanta verga 
5589,0,nos dejamos ir como gorda en tobogán 
5590,0,los miércoles me la vivo mas cagado de lo normal odio los putos miércoles 
5591,0,estoy demasiado gorda no volveré a comer nunca 
5592,0,y todo mundo mamando con la película de disney pixar coco si hubiera sido hecha por mexicanos tendría el mismo boom 
5593,0,uy te vuelves loca en agüitas ahora que viene el festival de las calaveras hay tanta cosa de esas 
5594,1,yo si te veo en la calle te pego una verguiza ponte con alguien de tu edad en el elevador puto tamalon maricon 
5595,0,la afición americanista se vuelve loca américa chivas 
5596,0,es bien cagado como los únicos tuits de gloso son de metiche en otros tuits 
5597,0,de qué me sirve dar putos unfollows si me siguen saliendo cada que le dan like a sus tuits inmamables 
5598,1, y salen los putos a tener fantasias con los o chef irlandés 
5599,1,ya estas ahí hijo de perra sea hombrecito y esperelos para que se den en sus putas madres pinche maricon de mierda 
5600,0,ya no entendí nada quede loca con la revelación del final 
5601,0,la maldita obesidad esta cabrona jajajaja <> 
5602,1,según la perra loca los pedos del país son por la corrupción 
5603,0,no mamar tanta mercancía a la cercanía y no la había notado 
5604,1,me caen mejor los gringos que los putos centroamerichangos llámense como se llamen 
5605,0,cómo me encanta la verdad q me den así no me lleno de verga además quiero panocha para chupar también alguna pareja <> 
5606,1,y el aprendiz dice que no hablemos mal del marica de peña nieto y todos estos ojetes matando y robando no tienen madre 
5607,0, el de rojo jajaja nada mentira ya me estoy quedando loca mientras votan reproduzcan 
5608,0,es cierto que las cosas hay que pedirlas de buena forma pero no de una manera marica y cae mal 
5609,1, gran parte se destinira para las putas ratas del pais ojala hicieran una fiscalia q cuidara las donaciones y se hicieran publico lo gastado 
5610,0,putos pesados con sus alternativas y su diálogo sí ha dicho el rey que guerra pues guerra 
5611,0,por qué me pusiste el examen más cabrón al último señor ¡por quééé vale verga 
5612,1,patético nefasto corriente asqueroso lo de los putos hondureños de mierda ojalá queden fuera jueguen fútbol hijos de puta 
5613,0,mala suerte o deplano hay gente bien tonta para manejar ‍ 
5614,0,o aún no empieza esa idiotez 
5615,0, es que facebook es el paraíso de las feas jajajaja 
5616,0,siempre hay putas en negación que a pesar de que siempre se les observa con distintos hombres argumentan no ser putas solo muy “sociables” 
5617,0,la cuarentona mamando mientras el esposo trabajando 
5618,1,ojalá arrase con tu puta madre te parió muy pendejo cerebro de mierda 
5619,0, el feminismo no significa ser extremista me considero feminista y no estoy tonta creo jeje ni culpo a todos los hombres pero está cabrón 
5620,0,me veo más gorda en vivo 
5621,0,no pues que batallón se dieronambos están bien armadosni a cual irlepero como dice cricri… 
5622,0,la gente ridícula bloquea como si bloqueando eliminando sus heridas o los ardidas se les quitara <> 
5623,0,la columna de y luego de conocermeel nobel escribió “mis putas tristes vía 
5624,0,ahora si ya deje de estar de chilloncito marica ma' frens 
5625,0,méxico país lleno de gente luchona que lo da todo por mujeres que pelean contra el y no se rinden por eso y mas 
5626,0, se me fue el pedo jajajajajaja chale bale berga 
5627,1, jajaja puro puñeta amargado ya superenlo regios chupense sus tecates y partanse su madre rayados y tigres es lo unico que saben hacer 
5628,0,esta de la acostumbrarte a acortar todo y que ahora ya hasta te sobre el espacio 
5629,0, está cabron 
5630,1,este niño te tiro mrd y el maricón no quiere aceptar que la cago 
5631,0, jajajaja paren de mamar hay que saber leer cuando algo es “sarcasmo” y cuando no lo digo por qué quiero que el azul la cague otra vez 
5632,0,traigo ganas como de que te sientes en mi verga dura y venuda 
5633,0,tengo unos putos nervios de no haber pasado el examen de termo 
5634,1,es de putos maricones tener la app de skyalert en tu celular 
5635,0,haver si es sierto que las tienes todas pon dna de bts si no eres puro choro y lanovia loca del pege 
5636,1,aquí en cuaad los morros que se sienten más verga para dibujar son los que más culero diseñan 
5637,1, no somos pendejos pinchi pelon cagado 
5638,0,qué sabrá de amor cupido si no a cogido con putas 
5639,0,jajajaja aquí es en donde yo ahora digo “putos celos que te cargas” 
5640,0,me estoy muriendo del dolor y les vale verga 
5641,0,tengo antojo de unas takis fuego ser o no ser gorda 
5642,0,o siendo las ya estaba gritando como loca por tener a katy en frente 
5643,0,morras que le hablan de wey a su vato y dicen la palabra verga a la menor provocación también deberían hacer servicio militar 
5644,0, jajajaja súper cagado 
5645,0,pa que vean que en chiapas no hay pura prieta <> 
5646,0,bueno dado que a cualquier hora está cabrona la inseguridad en villahermosa esperemos la combi 
5647,0,cuando quedan días para hacer el pia y no han hecho ni madres 
5648,0,ya estaba pendeja antes de conocerte ni te emociones 
5649,1,y el muy hdp pretende dar lecciones al presidente de mi patria venezuela 
5650,0,con mis acciones demuestro que aun soy muy inmaduro pero pues me vale verga 
5651,1,mi prima la gorda hablando de la arquitectura del restaurante 
5652,1, vas mucho a chingar tu madre junto con josé ramón fernández comentaristas de cuarta el estadio de san luis es de primera 
5653,0, tu lap deja de funcionar el cable nuevo de tu cargador no carga y te chingas más la rodilla 
5654,1,este debe ser un maricon encubierto porque los que apoyan esto que es algo aberrante son maricones 
5655,0,hay gente que llega tarde a clases y va corriendo y luego estoy yo valiendo verga y además siento lenta 
5656,1, jajajajajaja estas bien tonta la cagaste 
5657,0, habemos unas feas y no estás viejo 
5658,0,esta está loca solo fue mal entendido desde un principio porque no dijo nada la señora 
5659,0,quiero mamar vergaaaa tragar semen tengo antojo cabrón 
5660,0, que tengan tantita madre así como cuando lo piden 
5661,1,arriba méxico hijos de su puta perra madre y que chinge su puta madre el terco 
5662,0,no mames bro pensé que eras más grande que yo d verga 
5663,0,hasta extraño votar en hts por sos y ponerme como loca hasta la noche para que ganen los hijos de puta 
5664,0,y en otras noticias amo la comida frita mejor si es empanizada porque gorda en cuerpo de flaca 
5665,0,me tragué ¡ putos whiskys anoche ¡dos y traigo una resaca como de domingo de gloria 
5666,0,doña elenita no es escritora de mi devoción pero no mamar qué sensibles creo que ni las juchitecas se ofenden 
5667,0, en vez de darle en su madre a un paparazzi se lo diste a una fan chale 
5668,1,todos los que tienen nombre que empiezan con u son putos 
5669,0,mi novio sube mi fotos más feas pero así lqm 
5670,0,quiero pensar que estoy menos gorda que hace un mes 
5671,0,complaciendo a mi amor con sus fantasías 
5672,0,pienso lo mismo q no te afecte ni te creas si alguien te dise gorda nena eres gupisima 
5673,1, que bueno que alguien más sabe la verdad al menos no van a estar tranquilas esas mujeres feas 
5674,0,quien dice que las camionetas automáticas son para putos estan equivocados son para machos que gustan de sabrosear las piernas de su amada 
5675,1,me duele la cabeza me duele el corazón chingas a tu madre si tocas otra canción 
5676,0,a mí me llega un pendejo a darme latas de atún sardina y botes de agua y lo mando a la chingada o sea me quede sin casa no estoy a dieta 
5677,1,ahora q los agarro juntos chaspm ambos pinche par de putos 
5678,0,un día me puedes gustar y puedo terminar volviéndome loca por ti pero si la cagas ¡agarrate 
5679,0,me enoja mucho que celebran cosas bien tontas 
5680,0,que puts triste es levantarte súper temprano para ir a la escuela solo putas horas 
5681,1,jajajajjajajanjaa pinche joto le dio miedo saber que el miercoles iba vs el mas grande 
5682,0,no mames yeye yo si amé tu álbum pero perdóname por no ser una fan loca como las nuevas niñitas 
5683,0, jura no conocer a victoria autoridades le creen después jura que victoria era drogadicta y que estaba loca le creen 
5684,1, todas tienen en común son viejas feasambiciosaspanistas y quieren vivir del erario publico 
5685,0,del al le vales verga qué tan ocupado creen que esté como para que no me haya contestado desde hace una semana 
5686,1,ya no saben qué verga decir consigan una vida y sufran o algo 
5687,0,que no quieren vernos la cara si les caigo malno sean putas hipócritas a la vergani me digan hay te <> 
5688,0,ya lo veo venir el miércoles el profesor me tirará de a loca y derechista perdón por no confiar en ninguno político profesor 
5689,0, de seguro le falto el camote pare el postre \ 
5690,1, éstos gandallas s sirven con la cuchara grande tráficantes d influencias hdp 
5691,0,ah cabron soñé que la ex de mi vato quería pelear conmigo porque le robe un cerillo según ella le dije que no y la terapie y me beso d 
5692,0,tengo una hora despierta y putas malas noticias no hay laboratorio de físico química 
5693,0,todos durmiendo y yo partiéndome la madre con la tarea ya odio la escuela 
5694,0,como cuando llevabas hot dogs a la primaria y cada que le dabas una mordida tus amigos se agarraban la verga y hacían como que les dolía 
5695,0,estar en el servicio con puro vato friki está bien cagado jajajaja 
5696,0,tengo años tatuajes piercings hijos mascotas porque verga sigo vivo 
5697,0,cuando creo que me va de la verga y todo está mal resulta que todo va bien 
5698,0,qué verga voy a andar necesitando a alguien que me pregunte por mi día me dé las buenas noches o esas mamadas eso es de baja autoestima 
5699,0,lo que odio de los días festivos es que trago como cerda y todo el día me siento gorda 
5700,1, huecos hdp den la cara mal nacidos con servidores públicos como estos para que putas lleguen a renunciar y no regresen bastardos 
5701,1, chupame la pija aaaa jajajajajaja queres ver si soy traba hdp 
5702,1, ahora ofrezcan una disculpa por las mentiras que dicen y la manipulación tendenciosa de la información ya sé no tienen madre hdspm 
5703,0,no llores porque terminó sonríe porque no te los echó adentro convirtiéndote en luchona 
5704,0,ojalá asi me agarrars cuando te digo que me voy en lugar de correrme a la verga cada minutos 
5705,0,hoy amanecí con ganas de mamar verga todo el día 
5706,1, puede que sea muy buey lo seguro es que es uno de los lameculos preferidos del sistema… 
5707,1, a nosotros tu pinche puta vida hdp pendejo 
5708,0,acaso es pecado no estar nalgona y chichona explíquenme 
5709,0,leia la primer mujer luchona espacial 
5710,0,cuando waze te manda por puras calles chiquitas y feas <> 
5711,0,el año pasado yo digo porque no te callas to me madre yo estaba muy tonta gtlt 
5712,0,ya no voy a tener amigas todo es muy complicado jajajaja estando sola no hay razones para armarla de pedo ‍ 
5713,1,virtudes de los políticosidiotasraterossin sesosrateroscinicos y no festejan el mayo por no tener madre chulada de espécimen <> 
5714,0,como me emputo perder el tiempo con gente que no sabe ni qué putas quiere 
5715,0,y la risa d estos psicopatología los perversos son cínicos no hay verguenza culpa o asco no hay ideología en suma reniegan d su madre 
5716,1,putita te agarraria de tus caderas y tecojeria muy fuerte despues lameria tus nalgas asta aserte venirte 
5717,1,de verdad que estas feo pinche mazatleco indígena y maricon jodido de mierda 
5718,0, deje de andar mamando palo porque jamás la voy a conocer cuando ella llegue ya no voy a estar 
5719,0,quiero tener contigo una noche loca con derecho a desayuno 
5720,1,putos los que van en carro y mojan más a las personas 
5721,0,aunque no este ardida que pinche canción tan chingona de don sam smith fue bueno esperar años <> 
5722,0,valiendo madre yo mañana no voy por una sola clase y menos que es la de las de la mañana 
5723,0,puta madre odio que tengan los dientes bonitos 
5724,0, haaaaaaa especifica yo pensé ya me ganaron alguien ya la hizo mamá luchona 
5725,0,de verdad que un día de estos me voy a volver loca de tanta tarea 
5726,0,de los errores se aprende bien cabrón 
5727,1, ridículo creyendo que ganó el canelo confirmas ser poco conocedor de box otro pinche villamelon pendejo hdp alv pinche fanboy 
